MALE_1,AGE_1,AGE_2,AGE_3,AGE_4,INCOME_0,INCOME_1,INCOME_2,FIRST_1,WHO_1,WHO_2,PURPOSE_1,PURPOSE_2,PURPOSE_3,LUGGAGE_1,LUGGAGE_2,GA_1,TRAIN_TT,TRAIN_HE,TRAIN_CO,SM_TT,SM_HE,SM_SEATS,SM_CO,CAR_TT,CAR_CO,CHOICE,CAR_AV
0,0,1,0,0,0,0,1,0,1,0,0,1,0,1,0,0,2.05,0.6,0.48,1.05,0.1,0.0,0.58,2.6,1.62,1,1
1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1.93,0.6,1.24,0.64,0.3,0.0,1.6500000000000001,2.21,0.68,2,1
1,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0.85,0.6,0.12,0.41000000000000003,0.2,0.0,0.14,1.04,0.5,0,1
1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1.94,0.3,0.62,0.85,0.2,0.0,0.86,0.0,0.0,1,0
1,1,0,0,0,0,0,1,1,1,0,0,1,0,1,0,0,2.33,0.6,1.06,1.51,0.3,0.0,1.22,1.95,0.84,1,1
1,0,1,0,0,0,0,1,1,0,1,0,0,0,1,0,1,1.36,1.2,0.0,0.63,0.1,1.0,0.0,0.91,0.58,0,1
1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1.26,1.2,0.32,0.5,0.1,0.0,0.45,1.17,0.71,1,1
1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,2.99,1.2,0.52,1.49,0.2,0.0,0.64,1.44,0.8,2,1
1,0,1,0,0,0,0,1,1,1,0,0,1,0,0,0,0,2.23,0.6,1.6600000000000001,1.34,0.3,0.0,2.37,1.44,1.75,2,1
0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1.3800000000000001,0.3,0.61,0.98,0.3,0.0,0.76,0.0,0.0,0,0
1,0,1,0,0,0,0,1,1,1,0,0,1,0,1,0,0,2.47,1.2,1.31,0.8,0.2,0.0,1.5,3.38,1.2,1,1
1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0.8,0.3,0.31,0.36,0.3,0.0,0.4,0.9,1.4000000000000001,1,1
0,0,1,0,0,1,0,0,1,0,1,0,1,0,1,0,0,1.34,0.3,0.68,0.98,0.3,0.0,0.81,1.1,0.5,2,1
1,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,2.19,0.3,0.66,1.1300000000000001,0.2,0.0,0.91,2.0,1.16,2,1
1,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,0,1.7,0.6,1.1300000000000001,0.8,0.1,0.0,1.27,1.7,0.92,1,1
1,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1.18,1.2,0.45,0.53,0.2,1.0,0.65,0.56,0.22,1,1
1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1.03,1.2,0.22,0.38,0.2,0.0,0.28,0.56,0.32,2,1
1,0,1,0,0,0,0,1,1,0,1,0,1,0,0,0,0,2.64,1.2,1.09,0.93,0.1,0.0,1.5,2.6,1.95,1,1
0,1,0,0,0,1,0,0,0,1,0,1,0,0,1,0,1,0.92,1.2,0.0,0.59,0.2,1.0,0.0,0.48,0.32,0,1
1,0,1,0,0,0,1,0,1,0,1,0,1,0,0,0,0,1.08,0.6,0.71,0.53,0.3,0.0,0.92,1.0,0.6,2,1
0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,1.17,1.2,0.0,0.61,0.1,0.0,0.0,0.0,0.0,0,0
1,0,1,0,0,0,1,0,0,1,0,0,1,0,1,0,0,2.99,0.6,1.54,1.26,0.3,0.0,2.15,2.86,1.04,0,1
1,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,1.06,0.6,0.58,0.58,0.3,1.0,0.81,0.72,0.71,0,1
1,0,1,0,0,0,1,0,0,1,0,0,1,0,1,0,0,2.05,0.3,1.18,0.61,0.3,0.0,1.32,1.12,1.23,1,1
0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,1.44,1.2,0.36,0.77,0.2,1.0,0.43,0.88,0.56,1,1
1,0,1,0,0,0,0,1,1,0,1,0,1,0,1,0,0,1.56,0.6,1.28,0.84,0.2,0.0,1.47,1.0,0.65,1,1
1,0,1,0,0,0,0,1,1,0,0,0,0,1,1,0,0,1.12,0.3,0.64,0.63,0.1,0.0,0.74,0.72,0.65,2,1
1,1,0,0,0,0,0,1,1,1,0,0,1,0,1,0,0,2.17,1.2,1.46,1.69,0.1,0.0,1.69,1.4000000000000001,0.72,1,1
1,0,0,1,0,0,0,1,1,0,0,0,0,1,1,0,0,2.0,1.2,2.1,0.81,0.3,0.0,2.37,1.68,1.75,1,1
1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1.6,0.3,0.68,1.3,0.2,0.0,0.8300000000000001,1.17,0.6,2,1
0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1.81,0.6,0.45,0.84,0.3,1.0,0.8,1.36,1.49,0,1
1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,2.08,1.2,1.23,0.89,0.3,0.0,1.3900000000000001,0.0,0.0,1,0
1,0,0,0,1,0,0,1,1,0,0,0,0,1,1,0,0,2.7600000000000002,0.3,1.12,1.74,0.3,0.0,1.27,2.99,1.16,1,1
1,0,1,0,0,0,1,0,1,1,0,0,1,0,0,0,0,1.6300000000000001,0.6,0.76,1.29,0.3,0.0,1.09,1.4000000000000001,0.85,1,1
1,0,1,0,0,0,0,1,1,1,0,0,1,0,1,0,0,2.07,1.2,0.9400000000000001,0.97,0.1,0.0,1.27,1.9000000000000001,1.12,1,1
0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1.95,1.2,0.8200000000000001,1.3,0.2,0.0,0.98,0.88,0.56,2,1
1,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,1.46,1.2,1.36,0.49,0.1,0.0,1.81,1.56,1.04,1,1
1,0,0,1,0,0,0,1,1,0,0,0,1,0,1,0,0,3.23,1.2,1.34,0.9500000000000001,0.3,0.0,1.5,2.3000000000000003,1.2,1,1
1,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,2.29,1.2,1.28,1.4000000000000001,0.2,0.0,1.42,1.04,0.64,2,1
1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1.71,0.3,0.91,0.96,0.1,0.0,0.99,1.2,0.64,1,1
1,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,1.59,1.2,0.89,1.06,0.1,0.0,1.12,0.96,0.75,2,1
1,0,1,0,0,0,0,1,1,0,1,0,0,1,0,0,0,1.82,0.3,1.1,0.8200000000000001,0.1,0.0,1.18,2.21,1.43,1,1
1,1,0,0,0,0,0,1,1,1,0,0,1,0,1,0,0,2.4,1.2,1.67,1.1500000000000001,0.1,0.0,2.54,1.95,1.3,2,1
1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1.2,1.2,0.72,0.62,0.1,0.0,0.98,1.0,0.48,2,1
1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,2.64,1.2,0.64,1.85,0.2,0.0,0.72,1.9000000000000001,1.56,1,1
1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1.11,0.6,0.4,0.56,0.3,0.0,0.53,1.1,0.6,1,1
1,0,1,0,0,0,1,0,1,1,0,0,0,0,1,0,0,2.38,0.6,1.96,1.56,0.3,0.0,2.66,1.76,1.49,2,1
1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,2.99,0.3,1.1500000000000001,1.09,0.2,0.0,1.72,2.86,1.4000000000000001,1,1
0,1,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,1.25,0.3,1.22,0.49,0.1,0.0,1.42,0.96,0.8,1,1
1,0,0,1,0,0,1,0,1,0,1,1,0,0,0,0,0,0.9500000000000001,0.6,1.3,0.92,0.1,0.0,1.42,1.1,0.52,2,1
1,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,2.0,0.6,1.3,1.42,0.2,0.0,1.32,1.36,0.92,2,1
1,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,3.02,1.2,0.84,1.3900000000000001,0.3,0.0,0.86,2.1,1.35,2,1
1,0,1,0,0,0,1,0,1,0,0,0,0,1,1,0,0,2.7,0.3,2.33,1.22,0.3,0.0,2.66,1.36,1.3,2,1
0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,2.3000000000000003,1.2,0.62,1.11,0.3,0.0,0.7000000000000001,1.52,1.69,0,1
1,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,1.72,0.6,0.38,0.89,0.2,0.0,0.43,1.1,0.91,1,1
1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,2.07,0.3,0.59,1.1,0.3,0.0,0.72,0.0,0.0,1,0
1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,2.36,1.2,1.48,0.63,0.3,0.0,1.56,2.1,1.5,1,1
1,0,1,0,0,0,1,0,0,0,1,0,1,0,1,0,0,1.52,1.2,0.75,1.1500000000000001,0.3,0.0,0.8300000000000001,1.69,0.52,2,1
1,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1.1400000000000001,0.3,0.36,0.55,0.3,0.0,0.43,1.1,0.85,1,1
1,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,1,1.23,1.2,0.0,0.79,0.3,0.0,0.0,0.0,0.0,0,0
0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1.41,0.6,0.76,0.61,0.1,0.0,0.91,0.8,0.7000000000000001,1,1
1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0.81,1.2,0.0,0.26,0.2,0.0,0.0,0.78,0.45,1,1
0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0.43,0.6,2.08,0.22,0.1,1.0,2.25,0.4,0.16,0,1
0,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,2.23,0.6,0.79,1.18,0.1,0.0,0.91,2.4,1.16,2,1
1,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,1,1.41,1.2,0.0,0.62,0.3,1.0,0.0,0.9,0.55,1,1
1,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1.81,0.6,0.42,1.48,0.2,0.0,0.45,1.56,0.8,1,1
1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,1.32,0.3,0.0,0.89,0.2,0.0,0.0,0.72,0.4,0,1
1,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,0,3.4,1.2,2.74,2.4,0.3,0.0,2.93,2.0,1.82,1,1
1,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1.8900000000000001,0.6,0.52,1.19,0.3,0.0,0.64,1.3,0.44,2,1
0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,2.46,0.3,0.45,1.3800000000000001,0.1,1.0,0.6,1.44,1.05,2,1
1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,1.6300000000000001,0.6,0.0,0.8,0.1,0.0,0.0,0.64,1.6,1,1
1,1,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,1.79,1.2,0.85,1.21,0.1,0.0,1.11,1.1,0.52,2,1
0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0.85,1.2,0.36,0.35000000000000003,0.2,0.0,0.45,0.8,0.58,1,1
1,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1.6400000000000001,0.6,0.47000000000000003,0.64,0.1,0.0,0.5700000000000001,2.21,1.69,1,1
1,0,1,0,0,0,0,1,0,1,0,0,1,0,1,0,0,1.94,0.6,0.49,0.9500000000000001,0.3,0.0,0.66,1.28,1.43,2,1
1,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0.46,0.6,2.35,0.27,0.2,1.0,2.82,0.52,0.3,1,1
1,1,0,0,0,0,1,0,1,0,1,0,1,0,1,0,0,0.92,0.6,1.19,0.37,0.3,0.0,1.67,0.9,0.5,2,1
1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,1,2.0300000000000002,1.2,0.0,1.12,0.2,0.0,0.0,1.5,0.97,1,1
1,0,0,0,1,0,1,0,1,0,0,0,0,1,1,0,0,3.54,0.6,2.29,1.73,0.2,0.0,2.54,2.5,2.0100000000000002,1,1
1,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1.82,0.6,2.52,0.71,0.1,0.0,2.81,1.9000000000000001,1.2,2,1
1,1,0,0,0,0,0,1,1,1,0,1,0,0,1,0,1,0.71,1.2,0.0,0.42,0.2,1.0,0.0,0.0,0.0,1,0
1,0,0,0,1,0,0,1,1,0,1,0,1,0,1,0,1,1.8900000000000001,1.2,0.0,0.7000000000000001,0.1,0.0,0.0,0.0,0.0,1,0
1,0,1,0,0,0,0,1,1,1,0,0,1,0,0,0,0,2.22,1.2,1.01,0.81,0.3,0.0,1.09,1.5,0.9,1,1
0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,1,1.35,1.2,0.0,0.89,0.2,0.0,0.0,0.0,0.0,1,0
1,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1.48,0.6,0.54,0.93,0.2,0.0,0.56,0.96,0.56,2,1
1,0,0,1,0,0,0,1,1,0,1,0,1,0,0,0,0,1.59,0.6,0.6,0.78,0.1,0.0,0.71,0.8,0.7000000000000001,1,1
0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,1.72,0.6,0.5,0.59,0.3,0.0,0.8,0.0,0.0,1,0
0,1,0,0,0,0,1,0,1,1,0,1,0,0,1,0,0,0.66,0.6,0.58,0.47000000000000003,0.2,1.0,0.68,0.78,0.3,1,1
1,0,1,0,0,0,0,1,1,0,1,0,1,0,1,0,0,2.47,0.6,1.31,0.71,0.2,0.0,1.4000000000000001,2.08,1.32,2,1
0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1.95,0.6,0.6,1.08,0.1,1.0,0.65,1.6,0.84,1,1
1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,3.3000000000000003,1.2,1.56,1.56,0.3,0.0,1.77,2.32,2.27,1,1
0,0,0,1,0,0,0,1,1,1,0,0,1,0,0,0,0,2.17,0.6,1.26,1.02,0.1,0.0,1.55,2.1,1.08,1,1
1,0,1,0,0,0,0,1,1,1,0,0,0,0,1,0,0,2.49,1.2,1.0,0.76,0.3,1.0,1.0,2.5,2.05,1,1
0,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,1.1500000000000001,1.2,1.56,0.75,0.1,0.0,1.94,0.72,0.65,1,1
1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0.76,0.6,0.13,0.4,0.2,0.0,0.15,0.7000000000000001,0.78,0,1
0,1,0,0,0,1,0,0,1,1,0,0,1,0,0,0,1,1.72,0.3,0.0,0.67,0.2,1.0,0.0,0.0,0.0,1,0
0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1.6400000000000001,1.2,0.88,0.64,0.3,0.0,0.97,1.36,1.36,1,1
0,0,0,0,1,1,0,0,1,0,0,0,1,0,1,0,1,1.62,1.2,0.0,1.11,0.3,0.0,0.0,0.0,0.0,0,0
1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3.23,0.6,0.59,1.04,0.2,0.0,0.72,2.3000000000000003,1.8800000000000001,1,1
1,1,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,3.13,1.2,1.16,1.53,0.3,0.0,1.27,2.0,1.5,2,1
1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1.59,0.6,0.53,0.87,0.1,0.0,0.68,0.56,0.4,1,1
0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0.85,0.3,0.0,0.43,0.3,0.0,0.0,0.6,0.35000000000000003,1,1
1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,2.81,0.3,0.5,1.19,0.1,0.0,0.6,0.0,0.0,1,0
1,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0.99,0.3,0.6,0.41000000000000003,0.3,1.0,0.74,1.04,0.4,1,1
1,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,2.16,1.2,0.87,1.02,0.1,0.0,1.22,1.8,0.92,1,1
1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,2.09,1.2,1.58,0.76,0.2,0.0,1.94,1.36,0.88,2,1
1,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0.49,1.2,2.68,0.25,0.2,0.0,2.9,0.0,0.0,1,0
0,1,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,1.05,1.2,1.3,0.5700000000000001,0.2,0.0,1.55,0.0,0.0,1,0
1,0,0,1,0,0,0,1,1,1,0,0,1,0,1,0,0,2.84,0.3,1.6,1.1500000000000001,0.1,0.0,1.68,3.77,2.66,1,1
1,1,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,1.96,0.6,0.6,1.42,0.2,0.0,0.62,1.12,0.64,2,1
1,0,0,0,1,0,0,1,1,0,1,1,0,0,1,0,0,0.45,0.3,2.09,0.23,0.2,1.0,2.7800000000000002,0.4,1.09,0,1
1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1.46,1.2,0.4,0.49,0.1,0.0,0.53,1.56,0.91,1,1
0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0.98,0.6,0.25,0.45,0.3,0.0,0.36,0.6,0.4,2,1
1,1,0,0,0,0,0,1,1,1,0,0,1,0,1,0,0,2.4,0.3,1.67,1.23,0.1,0.0,2.18,1.5,0.8,2,1
0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,1.2,1.2,0.31,1.07,0.1,0.0,0.42,0.0,0.0,1,0
1,0,1,0,0,0,1,0,0,1,0,0,1,0,1,0,0,1.82,1.2,0.97,0.88,0.3,0.0,1.11,2.21,0.8,1,1
1,0,1,0,0,0,0,1,1,1,0,0,1,0,1,0,0,2.0100000000000002,1.2,1.6300000000000001,1.45,0.3,0.0,1.81,2.47,1.24,1,1
1,1,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,1.55,1.2,0.8300000000000001,1.16,0.3,0.0,0.92,1.95,1.92,1,1
1,0,0,1,0,0,0,1,1,0,0,0,1,0,1,0,1,1.67,0.3,0.0,0.72,0.2,0.0,0.0,1.12,0.72,0,1
1,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1.28,0.3,0.13,0.5700000000000001,0.1,0.0,0.16,1.0,0.64,0,1
1,0,1,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0.99,1.2,0.19,0.77,0.3,0.0,0.23,0.56,0.52,2,1
0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,1.41,0.3,0.0,0.97,0.1,0.0,0.0,0.0,0.0,1,0
0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1.16,1.2,0.23,0.99,0.3,0.0,0.26,0.91,0.36,0,1
0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,2.0,1.2,1.26,0.71,0.2,0.0,1.4000000000000001,3.25,1.3,1,1
1,0,1,0,0,0,0,1,1,1,0,0,1,0,1,0,0,2.48,0.6,1.05,0.97,0.1,0.0,1.18,1.52,1.4000000000000001,1,1
1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0.9400000000000001,0.6,0.65,0.58,0.3,0.0,0.86,0.0,0.0,0,0
1,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0.92,0.6,0.6,0.37,0.3,0.0,0.84,0.9,0.6,2,1
1,0,1,0,0,0,0,1,1,0,1,0,1,0,0,0,0,1.86,0.6,1.28,1.37,0.1,0.0,1.42,1.82,1.04,1,1
1,0,0,1,0,0,1,0,1,1,0,0,1,0,1,0,0,1.6600000000000001,0.6,0.76,0.64,0.3,0.0,1.09,1.44,1.3,2,1
1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1.46,1.2,0.86,1.03,0.2,0.0,0.9500000000000001,1.4000000000000001,1.23,1,1
1,1,0,0,0,0,1,0,0,0,1,1,0,0,1,0,1,1.1,0.3,0.0,0.65,0.2,0.0,0.0,0.8,1.2,1,1
0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0.8200000000000001,0.6,0.0,0.34,0.1,1.0,0.0,0.8,0.32,2,1
1,1,0,0,0,1,0,0,1,1,0,0,1,0,0,1,1,2.09,0.3,0.0,1.31,0.1,0.0,0.0,0.0,0.0,1,0
1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1.9000000000000001,0.6,1.23,0.89,0.2,1.0,1.3900000000000001,0.0,0.0,1,0
0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,2.24,0.6,1.68,0.8,0.1,1.0,1.82,1.9000000000000001,0.88,1,1
1,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0.85,0.3,0.54,0.41000000000000003,0.3,0.0,0.68,0.9,0.6,1,1
1,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,1.67,0.3,1.62,1.09,0.2,0.0,2.1,1.28,0.76,2,1
0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1.22,0.6,0.4,0.46,0.3,0.0,0.53,1.1,0.65,0,1
1,1,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0.5700000000000001,1.2,3.0,0.35000000000000003,0.3,0.0,3.6,0.48,0.52,1,1
1,1,0,0,0,0,0,1,1,0,1,0,1,0,1,0,0,1.07,0.3,1.3,0.63,0.2,0.0,1.76,0.96,0.56,2,1
1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0.9,0.6,0.0,0.48,0.2,1.0,0.0,0.0,0.0,0,0
1,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,1.06,0.3,0.6,0.41000000000000003,0.1,0.0,0.71,1.1,0.52,1,1
1,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,1,0.97,0.3,0.0,0.41000000000000003,0.3,1.0,0.0,0.91,0.32,0,1
0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,3.12,1.2,1.48,1.54,0.3,0.0,1.56,1.8,1.2,2,1
1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,2.02,0.3,0.0,1.22,0.3,0.0,0.0,0.0,0.0,0,0
0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,2.12,1.2,0.62,0.93,0.2,0.0,0.72,1.9000000000000001,1.69,0,1
1,0,1,0,0,0,0,1,1,1,0,0,1,0,0,0,0,1.57,0.3,1.6600000000000001,0.73,0.3,0.0,2.1,1.7,1.25,1,1
1,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0.63,1.2,0.13,0.46,0.1,0.0,0.19,0.4,0.24,1,1
0,0,1,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0.8200000000000001,0.3,0.25,0.34,0.2,0.0,0.38,0.0,0.0,0,0
1,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,1,1.33,0.3,0.0,0.54,0.2,0.0,0.0,1.56,0.75,1,1
1,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,1,1.16,1.2,0.0,0.49,0.1,1.0,0.0,0.0,0.0,0,0
0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,3.3200000000000003,1.2,0.98,1.77,0.2,0.0,1.18,1.36,0.8,2,1
1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1.25,0.3,0.72,0.49,0.1,0.0,0.8300000000000001,0.88,0.8,2,1
1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,2.58,1.2,0.67,1.0,0.2,1.0,0.84,0.0,0.0,0,0
0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1.02,0.3,0.48,0.47000000000000003,0.1,0.0,0.5700000000000001,0.56,0.4,1,1
1,0,1,0,0,0,0,1,1,1,0,0,1,0,0,0,0,1.69,0.6,2.11,1.33,0.1,0.0,2.18,1.6,0.84,2,1
1,0,1,0,0,0,0,0,1,1,0,1,0,0,1,0,1,0.75,1.2,0.0,0.5700000000000001,0.3,0.0,0.0,1.3,0.4,0,1
0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,1.95,0.6,0.6,1.49,0.2,0.0,0.62,1.12,0.72,2,1
0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0.9500000000000001,1.2,0.0,0.49,0.3,0.0,0.0,0.0,0.0,1,0
1,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,1.93,0.3,1.76,0.64,0.1,0.0,1.94,2.0,1.04,2,1
1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0.74,0.6,1.61,0.29,0.3,1.0,2.86,0.48,0.39,0,1
1,0,0,1,0,0,1,0,1,1,0,0,1,0,1,0,0,1.04,0.3,0.67,0.56,0.1,0.0,0.74,1.04,0.71,1,1
1,0,1,0,0,0,0,1,0,0,1,0,1,0,1,0,0,2.52,0.3,0.56,1.67,0.1,0.0,0.62,1.7,0.76,1,1
1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0.92,0.6,0.84,0.34,0.2,0.0,0.91,0.72,0.44,1,1
0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1.31,1.2,0.42,0.59,0.3,1.0,0.46,0.0,0.0,1,0
1,0,0,0,0,0,0,0,1,1,0,1,0,0,1,0,0,2.75,0.6,0.8300000000000001,0.87,0.3,0.0,1.33,0.0,0.0,1,0
1,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,2.06,1.2,0.23,1.26,0.3,0.0,0.23,1.3,0.8,1,1
0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,2.29,1.2,0.77,1.0,0.2,0.0,0.88,0.0,0.0,1,0
1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,2.21,1.2,1.06,1.51,0.3,0.0,1.1400000000000001,1.36,1.43,2,1
1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0.54,1.2,0.0,0.21,0.3,1.0,0.0,0.4,0.84,1,1
1,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0.96,1.2,0.38,0.48,0.2,0.0,0.46,1.0,0.78,1,1
0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1.1400000000000001,1.2,0.72,0.49,0.3,0.0,0.8300000000000001,1.43,0.6,1,1
1,0,1,0,0,0,0,1,1,1,0,0,1,0,0,0,0,1.44,0.3,0.81,0.8300000000000001,0.2,0.0,1.05,1.2,0.84,2,1
1,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1.96,1.2,1.0,0.8200000000000001,0.1,0.0,1.3900000000000001,1.6,0.8,2,1
1,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,1.55,0.3,0.74,1.16,0.2,0.0,0.92,0.8,0.48,2,1
1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,2.0,0.3,1.26,0.81,0.2,0.0,1.68,2.1,1.62,1,1
1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1.47,0.3,1.03,1.08,0.2,0.0,1.28,1.3,0.84,2,1
1,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1.54,0.3,1.0,0.5,0.1,0.0,1.0,1.95,1.82,1,1
1,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,2.31,0.6,1.05,1.23,0.3,0.0,1.37,2.0,1.35,1,1
1,1,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,2.61,0.3,1.05,1.06,0.1,0.0,1.18,0.0,0.0,1,0
